path,category,expected_domain,source,notes,sha256
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_004.jpg,nebular_fields,ASTRONOMICAL,,,d8223b727f88d6ab03ff0a054cf0f9df1338bb40df7a85d9d6ba749db82edf77
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_005.jpg,nebular_fields,ASTRONOMICAL,,,a6aae5f5d6b7bc4885a48aced24b9402cf58f314e50f921c6e528097ef4a6aea
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_006.jpg,nebular_fields,ASTRONOMICAL,,,84fcfdb0acd25a7050999548c59c5b75203ca36b0607a3706e03b2400432e390
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_007.jpg,nebular_fields,ASTRONOMICAL,,,b6a1a3146969576cd2d7e7c7b3d67450dea3027beb8afa060a84ccf5f8121e19
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_008.jpg,nebular_fields,ASTRONOMICAL,,,61f88615fd583af983c100996ee428817724e55f4de9a2b2cf64711a59d2ab18
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_009.jpg,nebular_fields,ASTRONOMICAL,,,9f4cf0fe50d55a13b52f1f1f7e0b12bf1ad46e1216edf1702451096114f6f907
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_010.jpg,nebular_fields,ASTRONOMICAL,,,d13b8b8e7710a4fa0ad25b8cc504909389a59123f5d01dcb7c844c3bb2fd22ed
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_011.jpg,nebular_fields,ASTRONOMICAL,,,1f3ab664411f49da4ccc731340b011dfc1ab19b07657fcbd9f1b13f393bbdd6a
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_012.jpg,nebular_fields,ASTRONOMICAL,,,27d45e593160a619996a6f3876bdacd8ffacd7cc1ce4f789fd1e7e894fee074e
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_013.jpg,nebular_fields,ASTRONOMICAL,,,e6472d07712a03be6a4fef45d60ba9ed113eeeaa8edaf1009dd9989d0103ac64
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_014.jpg,nebular_fields,ASTRONOMICAL,,,a14b454f5fbf1ca1f8acab6246424bdc148c4e3bf86126a392248f5d4ed83932
ml/data/domain_gate/adversarial_positive/nebular_fields/adv_pos_nebular_fields_015.jpg,nebular_fields,ASTRONOMICAL,,,0ac2173689d8752e5813f4c55a6559b7c78133eb1fc9e043219895db9f784bcb
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_001.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 164904, morphology: OTHER)",a215087045351c7665d988b6e12f39dec165d89eca4877850a9f011b918e057b
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_002.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 95320, morphology: SPIRAL)",fa9fd35812c84c52d52bdd5b6912f838b1f3d8d355274909384517ad82a9af5d
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_003.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 180965, morphology: SMOOTH)",2793cd36b2d1c091c7e7fb489c44b618a1753bb6083cc76b200c1e8fa7670ee9
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_004.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 7484, morphology: SPIRAL)",26e2f1c58805078fc40d4bfd6da05f493451356d94315776d1d84a395fb02eb2
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_005.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 223582, morphology: SPIRAL)",9a91b8dc2ccdab2c350e27e85a0eb03a56bf85fd00abbc3e64d71ed51fa78540
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_006.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 107587, morphology: OTHER)",a62a9469e67cb528b7a612d86e7949e70ab2fdaf25e42951b3fbe6f91884aec4
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_007.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 252330, morphology: SMOOTH)",e10e181f35bcc3bd9a165fed6354a444896aa39ead4ac9ff9971e9b394a41f03
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_008.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 256009, morphology: SPIRAL)",35cd0078399795439c537dbb07f4b7555c14af8a2065c015110ee82e67e2b57f
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_009.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 123097, morphology: OTHER)",6250720bb8c08d6922b1a0cf42ed2f7a0285001d5745480240f4ad284224b29e
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_010.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 30155, morphology: SMOOTH)",8ca575c5dbec4323b4118733a77ee4a9b13fa9711ff316ec6b351a0569cf1f1a
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_011.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 101888, morphology: DISK_FEATURE)",582798b01ad8c333b73f94f4f513bdc471983d3ec4ed70e99e85f71d55c4b691
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_012.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 127966, morphology: OTHER)",55ccb8c62a36b004aae0197a3119159ce2a8697ffd87b381c748ac522b352cda
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_013.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 193813, morphology: SPIRAL)",cb9004a161bbcc6c7a0b7c0e5fd1d85bd3988b3bcb025a157f3eee82e0c307b3
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_014.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 101641, morphology: SPIRAL)",b3f957996eeb6a8cc9b90968c415b7a4e650c533c4b4baa09e94a04a716f5673
ml/data/domain_gate/adversarial_positive/survey_cutouts/adv_pos_survey_cutouts_015.jpg,survey_cutouts,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 200400, morphology: DISK_FEATURE)",2d2ff6cf0d3cbdc5c132f53c89e173eb5d08a11372b96edc0f5627008756dad3
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_001.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),194d897095760fcd8fac8121b6b2d3c622ba52868104ff2e7be132225cf205a2
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_002.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),e6aacd29333a61437234b7590578a831129d06a823ca9d19bf222d9294881cfb
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_003.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),346196d87f251ce431c6c1742373894639c037825a0852881e9eac2778ea286f
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_004.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),6802872e8385e7dd7fadd2d99efaae5d186e3f3f06e5a2586ecc6e09fc81869e
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_005.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),9bba9209483e18ea92b5d59a3cfdb1362a336a79cb190792ec9c10da78316811
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_006.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),2409c76e00fcb77b01f0018799fc01295ea2fd887e56e95f15d556b6dd618b8a
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_007.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),537f18e5b314d59f2afaf030a9aaeda3dd291d55fcbdd616fb374b588c466286
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_008.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),ae9e4d020678abc95d8d56b4281639edca0b93cc9c03f1a212a5b5f5788d9319
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_009.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),acbb45346d0573089a0f7b13fafe6811b86e337635046d27ae5d7596180851da
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_010.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),a16f42d7642a0d774a3c2dacfadbf385400c7f10039eb72aa96e9d6b7035405d
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_011.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),3c20b57634cdb8a9bb1fbe3402fa7708e940b44137696a9afcfb6ba9405bc167
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_012.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),5687917d64695c6337b343ba362743a7c5a414e85f0e615fd1798e5422d34b5c
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_013.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),acd25a5dc54d90a64787c9587b3cfd5c0ad9aaeb3fba7dceb3764006f8d366fe
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_014.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),a477c712624214e280137682b646aa1dc468426631feb4280091de923207a12a
ml/data/domain_gate/adversarial_positive/hst_style/adv_pos_hst_style_015.jpg,hst_style,ASTRONOMICAL,Deep Space Astronomical Observation Cutout,Multi-band deep field galaxy cluster observation cutout (HST style high-redshift targets),5ebe78744478a24c234b6e28770d882032cbaf35c14a56bf8e346db4b63407c5
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_001.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 269888, morphology: OTHER)",3f913fdb07c7ba2e17b389d838eb9808a14e9167e0db655e6eba2d8d7a8e08e3
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_002.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 44320, morphology: SMOOTH)",283008e9d9a884a261f6565b78e5c2438d2dfe7d98c229e4a16bd37c3a69cdae
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_003.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 115303, morphology: OTHER)",db39e23529a567c5075d712a0b15c04d64184d54fc2f25e00b25a79d8651e111
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_004.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 254994, morphology: SMOOTH)",3f27c4f96d10d77e9fb3c1c62b1a50730a71c60937f9dad86a38647d0b3b8c32
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_005.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 206074, morphology: OTHER)",4cd900c3eb8edd1cd1babce50cf3a37e4e794c91134e635b70b442780614da6a
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_006.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 192820, morphology: DISK_FEATURE)",706241f7fa3b21eb38abb96d24efc121a40cedbb83bcd6d39eb5d9a00f324673
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_007.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 2283, morphology: DISK_FEATURE)",d7fce906b94fb5244f622bbca11f02e86a55a0373c2073d23bfca14c0d034e63
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_008.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 223502, morphology: SPIRAL)",922269a3731084c8c4a12b8d299bb86e786cb37a3ac32ba13cef06518d2b9f8f
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_009.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 259592, morphology: OTHER)",b5f0c836e6b46e47cad518c26a221a7252bc7be014e96b13d288cff49a0f57cf
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_010.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 100773, morphology: SMOOTH)",ded13689a34493fa4a4ed9a5894ef755d971a273b67089a13b1c24c262bd8d8c
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_011.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 284569, morphology: SMOOTH)",69407bb066d8ebdbf3bb4a68b3d1503b875a25e969777735a0c2e0d402495266
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_012.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 76188, morphology: OTHER)",614180303e83a1cbc103dd1e74dbebc32c78db4839a4d022d06f7c01aa1d0841
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_013.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 214874, morphology: OTHER)",c1235a06e40615db14454236e5b97cd6a61ee132d8d134d06fcf50144678934e
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_014.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 55489, morphology: DISK_FEATURE)",1ec1c38560aea77d1fd05922f87d1c6a2f98c82789a25bacfa90d88b3dd64162
ml/data/domain_gate/adversarial_positive/sdss_style/adv_pos_sdss_style_015.jpg,sdss_style,ASTRONOMICAL,SDSS Galaxy Zoo 2 Target Observation,"Real SDSS Galaxy Zoo observation (Asset ID: 134211, morphology: SPIRAL)",72b6580e42808e4b12e2856e57ed200b2742f75ae24231d46841d76fe851f0ed
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_001.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),b094340178d6a51ffcb0e23ff60f0adc645880f5bd77811629b1a8ea5d6e3862
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_002.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),76ccbc92b5b919ef7b7f4e58fdf85c83e01a89e28204feddd455bd1932db7979
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_003.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),42d55413578e85a15656ef669b980b06ccec2da2a3aec189be5eaae14baab7b0
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_004.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),af72110059cf14c44728f88218658b3420ece204e97fdca1e6bd69257f7c1e58
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_005.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),9e7846e4408e854931bd095331aedbeb717396e64aeda4729937d7f773dfdac1
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_006.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),81887ff1fe62c1143a45b51391c0c644a79052d47b04a228309c07ca72fa7481
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_007.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),6422c8930e6f46aa5cd302da69b29a0e638850d099640db80583336be451a0b6
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_008.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),c5d206d83fef168ac1d6f942b19785bf6d1659542cb3693e9cee369549c0b71a
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_009.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),7baf63f1a69dee1a2cc34bc39f1f958387e1132fe2972b5bdd5ed080febb2cef
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_010.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),a13ff7d709cd5168473a74d62c34b6dfa643988efa35a47ec41dfd9f91b1e8ad
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_011.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),f5b1aa0eebfb9676b25b94c02c1b2c09e52bb66562ec54aebc9f9c0bc4d1315e
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_012.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),2d4f66ec6c80ef909d79fbee72d7cb7432cc99f548614ca71cf5d767869178f8
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_013.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),e8ccf7c07b75689b8ec9cc911e210bb0d3666c1eeda994a273b7db5735a9ad72
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_014.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),1eeba735a5cfd326ed68cc38fdd9a3b1097417b3994857642a31f43e724b9bc4
ml/data/domain_gate/adversarial_positive/crowded_fields/adv_pos_crowded_fields_015.jpg,crowded_fields,ASTRONOMICAL,Astronomical Survey Simulation (Globular Cluster),Crowded globular cluster core (high spatial density of stellar point sources),a0e9ae4da14b67005214be1d8570e4c65b14926f5bae5cdda290b77ed13a15cc
ml/data/domain_gate/adversarial_positive/low_contrast/adv_pos_low_contrast_001.jpg,low_contrast,ASTRONOMICAL,Deep Astronomical Survey Target Cutout,Low surface brightness galaxy observation cutout (faint S/N profile near sky background),7c6af6af6649bbe6069012e0407a347fe9a876cc491c3e926edee6f92816928d
ml/data/domain_gate/adversarial_positive/low_contrast/adv_pos_low_contrast_002.jpg,low_contrast,ASTRONOMICAL,Deep Astronomical Survey Target Cutout,Low surface brightness galaxy observation cutout (faint S/N profile near sky background),f4567ea9b1482004a06a67b965b3980d8aebe6abaa0497f97a39e296953c7d65
ml/data/domain_gate/adversarial_positive/low_contrast/adv_pos_low_contrast_003.jpg,low_contrast,ASTRONOMICAL,Deep Astronomical Survey Target Cutout,Low surface brightness galaxy observation cutout (faint S/N profile near sky background),e13821e5aef4431bc0e2f8bb0157e3cee23435efd32e39b920d2d35e1ea06c47
ml/data/domain_gate/adversarial_positive/low_contrast/adv_pos_low_contrast_004.jpg,low_contrast,ASTRONOMICAL,Deep Astronomical Survey Target Cutout,Low surface brightness galaxy observation cutout (faint S/N profile near sky background),d5bbda14e90fa4a11c05b675f601f1de235daa45df74f7b016e252f71997c69a
ml/data/domain_gate/adversarial_positive/low_contrast/adv_pos_low_contrast_005.jpg,low_contrast,ASTRONOMICAL,Deep Astronomical Survey Target Cutout,Low surface brightness galaxy observation cutout (faint S/N profile near sky background),18f5198e605c1db2ad6cf9b21c74282bd0fd22a708542cb3c46d53ee98fe6adc
ml/data/domain_gate/adversarial_positive/low_contrast/adv_pos_low_contrast_006.jpg,low_contrast,ASTRONOMICAL,Deep Astronomical Survey Target Cutout,Low surface brightness galaxy observation cutout (faint S/N profile near sky background),3ea970e0cd5c52c27533c53f90fe68c3d15f42bac41044c4853de3e4325bcc0e
ml/data/domain_gate/adversarial_positive/low_contrast/adv_pos_low_contrast_007.jpg,low_contrast,ASTRONOMICAL,Deep Astronomical Survey Target Cutout,Low surface brightness galaxy observation cutout (faint S/N profile near sky background),5abd06bdfd90b9b02f43975e7dc20676678c34aa0182bb18474bb70bd3d838cf
